time,open,high,low,close,volume
2018-01-01 20:00:00+00:00,0.77979,0.7798,0.77979,0.7798,4
2018-01-01 21:00:00+00:00,0.78012,0.78066,0.78012,0.7804,73
2018-01-01 22:00:00+00:00,0.78041,0.78163,0.77972,0.78151,365
2018-01-01 23:00:00+00:00,0.781,0.78104,0.77955,0.7799,9971
2018-01-02 00:00:00+00:00,0.78008,0.78033,0.78008,0.78033,1093
2018-01-02 04:00:00+00:00,0.78323,0.78356,0.78301,0.78351,1880
2018-01-02 05:00:00+00:00,0.78362,0.78423,0.78359,0.78397,3774
2018-01-02 06:00:00+00:00,0.784,0.78418,0.78351,0.78395,4017
2018-01-02 07:00:00+00:00,0.78395,0.78439,0.78347,0.78353,4544
2018-01-02 08:00:00+00:00,0.78367,0.78439,0.78309,0.78387,4017
2018-01-02 09:00:00+00:00,0.78384,0.78443,0.78336,0.78351,3487
2018-01-02 10:00:00+00:00,0.78373,0.78412,0.78306,0.7838,4708
2018-01-02 11:00:00+00:00,0.78373,0.78377,0.78222,0.78222,3712
2018-01-02 12:00:00+00:00,0.78215,0.78344,0.78215,0.78279,3903
2018-01-02 13:00:00+00:00,0.78282,0.783,0.78172,0.78194,4848
2018-01-02 14:00:00+00:00,0.78202,0.78251,0.78184,0.78203,6987
2018-01-02 15:00:00+00:00,0.78219,0.78323,0.78212,0.78314,8135
2018-01-02 16:00:00+00:00,0.78312,0.78322,0.7822,0.78232,6510
2018-01-02 17:00:00+00:00,0.78245,0.78289,0.78229,0.78237,3501
2018-01-02 18:00:00+00:00,0.78236,0.78276,0.78236,0.78271,2582
2018-01-02 19:00:00+00:00,0.78272,0.7832,0.7827,0.78314,2271
2018-01-02 20:00:00+00:00,0.78303,0.78342,0.78284,0.78326,3237
2018-01-02 21:00:00+00:00,0.78326,0.78338,0.78269,0.78269,1531
2018-01-02 22:00:00+00:00,0.78269,0.78296,0.78258,0.78258,332
2018-01-02 23:00:00+00:00,0.78271,0.78362,0.78261,0.78305,5038
2018-01-03 00:00:00+00:00,0.78312,0.78361,0.78245,0.78258,4517
2018-01-03 01:00:00+00:00,0.78254,0.7831,0.78185,0.78214,6854
2018-01-03 02:00:00+00:00,0.78234,0.78234,0.78054,0.78072,7208
2018-01-03 03:00:00+00:00,0.78079,0.78123,0.78054,0.78114,4312
2018-01-03 04:00:00+00:00,0.78114,0.78168,0.78083,0.78158,4103
2018-01-03 05:00:00+00:00,0.78156,0.78221,0.78131,0.7822,3797
